source_type,source_name,source_url,source_date,company,contact_name,contact_email,contact_phone,building_name,address,city,state,property_type,available_spaces_count,suite,size_sf,rent,availability_notes,image_url,pdf_url,confidence,needs_review,extracted_at
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite LLH2,3413,,Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 100,20437,,Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 400,11584,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-400-11584-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 550,4706,,Available now Virtual tour visible: https://view.ricoh360.com/6860a9ca-46cd-45ab-bcaf-347403dd20ea Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-550-4706-RSF_2025-11-12-201646_uryh.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 730,2099,,Available now Virtual tour visible: https://view.ricoh360.com/9877285f-f12e-4448-944b-8a0ebd4792b7 Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-730-2099-RSF_2025-11-12-201720_yvjp.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 780,1744,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-780-1788-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 1000,24028,,Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 1100,11429,,Available now Virtual tour visible: https://view.ricoh360.com/326c9429-528b-4976-b289-1b04753c3220 Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-1100-11429-RSF_2025-11-12-201831_tsok.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 1520,5012,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-1520-1525-5012-RSF_2025-11-12-202001_gyam.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 1575,3939,,Available now Virtual tour visible: https://view.ricoh360.com/73777049-427f-4ca3-ab69-b91b1515f8c3 Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-1575-3939-RSF_2025-11-12-202059_cxqm.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 1650,7536,,Available now Virtual tour visible: https://view.ricohtours.com/fc2af24b-6609-433d-82f7-619b1b863ca9?type=compact Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-1650-7536-RSF_2025-11-12-202130_zqjj.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 1875,3451,,Available now Virtual tour visible: https://view.ricoh360.com/6d469087-05df-415a-81d7-594fd11a6c26 Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-1875-3451-RSF_2025-11-12-202242_oqhw.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 2000,18439,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-2000-18439-RSF_2025-11-12-202314_wjen.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/riverwood-100,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Riverwood 100,Riverwood Parkway,Atlanta,GA,Office,14,Suite 2160,1712,,Available now Virtual tour visible: https://view.ricoh360.com/d115dc25-b1b5-481e-8c40-75fa1d13dc7b Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/Exterior2.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/RW100-Suite-2160-1712-RSF_2025-11-12-202345_ecwa.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
